Date,FEIcm1,FEIcm2,FEIcm3,FEIcm4,FEIcm5,FEIcm6,FEIcm7,FEIcm8,FEIcm9,FEIcm10,FEIcm11,FEIcm12,FEIcm13,FEIcm14,FEIcm15,FEIcm16,FEIcm17,FEIcm18,FEIcm19,FEIcm20
2017-07-25,100.33,100.315,100.29,100.25,100.2,100.14,100.075,100.005,99.94,99.865,99.79,99.71,99.63,99.545,99.465,99.385,99.305,99.225,99.145,99.07
2017-07-26,100.33,100.315,100.295,100.26,100.21,100.145,100.08,100.015,99.945,99.87,99.8,99.72,99.64,99.555,99.475,99.39,99.31,99.225,99.145,99.065
2017-07-27,100.325,100.31,100.29,100.255,100.205,100.145,100.085,100.02,99.955,99.88,99.81,99.735,99.66,99.575,99.495,99.415,99.335,99.25,99.17,99.09
2017-07-28,100.33,100.315,100.29,100.255,100.21,100.15,100.085,100.015,99.95,99.875,99.805,99.73,99.65,99.565,99.48,99.395,99.31,99.225,99.14,99.06
2017-07-31,100.33,100.315,100.29,100.255,100.21,100.145,100.085,100.015,99.95,99.875,99.8,99.725,99.645,99.555,99.47,99.385,99.3,99.21,99.125,99.04
2017-08-01,100.33,100.315,100.295,100.26,100.22,100.16,100.1,100.04,99.975,99.905,99.84,99.765,99.69,99.605,99.525,99.44,99.36,99.275,99.195,99.115
2017-08-02,100.325,100.31,100.29,100.265,100.22,100.165,100.105,100.04,99.98,99.91,99.845,99.77,99.695,99.61,99.53,99.45,99.37,99.285,99.205,99.125
2017-08-03,100.325,100.31,100.29,100.26,100.22,100.165,100.105,100.045,99.985,99.92,99.855,99.785,99.71,99.63,99.55,99.47,99.39,99.305,99.225,99.14
2017-08-04,100.33,100.315,100.29,100.26,100.215,100.16,100.1,100.04,99.98,99.91,99.845,99.775,99.7,99.62,99.54,99.46,99.375,99.29,99.21,99.13
2017-08-07,100.325,100.31,100.29,100.26,100.215,100.16,100.105,100.045,99.985,99.92,99.855,99.785,99.71,99.63,99.555,99.475,99.395,99.31,99.23,99.15
2017-08-08,100.325,100.31,100.29,100.26,100.215,100.16,100.1,100.04,99.98,99.91,99.845,99.775,99.7,99.62,99.54,99.46,99.385,99.305,99.225,99.145
2017-08-09,100.33,100.315,100.295,100.265,100.225,100.175,100.12,100.06,100.005,99.94,99.88,99.81,99.74,99.66,99.585,99.51,99.435,99.355,99.28,99.2
2017-08-10,100.33,100.32,100.305,100.275,100.235,100.185,100.13,100.075,100.015,99.955,99.895,99.825,99.755,99.675,99.6,99.52,99.445,99.365,99.29,99.21
2017-08-11,100.33,100.325,100.305,100.28,100.245,100.195,100.14,100.085,100.03,99.965,99.905,99.84,99.77,99.695,99.62,99.545,99.47,99.39,99.315,99.235
2017-08-14,100.33,100.325,100.31,100.285,100.245,100.195,100.14,100.08,100.025,99.96,99.9,99.83,99.76,99.68,99.605,99.525,99.45,99.37,99.295,99.215
2017-08-15,100.325,100.32,100.305,100.275,100.235,100.185,100.125,100.065,100.005,99.94,99.88,99.81,99.735,99.655,99.58,99.5,99.42,99.34,99.265,99.19
2017-08-16,100.33,100.325,100.31,100.28,100.24,100.185,100.125,100.065,100.005,99.94,99.875,99.805,99.73,99.65,99.575,99.495,99.415,99.335,99.255,99.18
2017-08-17,100.33,100.325,100.31,100.28,100.24,100.19,100.13,100.075,100.015,99.95,99.89,99.82,99.75,99.67,99.595,99.52,99.44,99.36,99.28,99.2
2017-08-18,100.325,100.32,100.305,100.28,100.24,100.19,100.14,100.085,100.03,99.97,99.91,99.845,99.775,99.695,99.62,99.545,99.465,99.385,99.305,99.225
2017-08-21,100.325,100.32,100.31,100.285,100.245,100.195,100.145,100.09,100.04,99.98,99.92,99.855,99.785,99.71,99.635,99.555,99.475,99.395,99.315,99.235
2017-08-22,100.33,100.325,100.31,100.285,100.25,100.2,100.15,100.095,100.04,99.98,99.92,99.855,99.785,99.705,99.63,99.555,99.475,99.395,99.315,99.235
2017-08-23,100.33,100.325,100.31,100.285,100.25,100.2,100.15,100.1,100.045,99.99,99.93,99.865,99.8,99.725,99.65,99.575,99.495,99.415,99.34,99.265
2017-08-24,100.33,100.325,100.31,100.285,100.245,100.195,100.145,100.09,100.04,99.985,99.93,99.865,99.8,99.725,99.65,99.575,99.495,99.415,99.34,99.265
2017-08-25,100.325,100.32,100.305,100.28,100.245,100.195,100.145,100.09,100.04,99.98,99.925,99.86,99.795,99.72,99.645,99.57,99.495,99.415,99.34,99.265
2017-08-28,100.33,100.325,100.31,100.29,100.255,100.205,100.155,100.105,100.055,99.995,99.94,99.88,99.815,99.74,99.67,99.595,99.52,99.44,99.365,99.29
2017-08-29,100.325,100.32,100.31,100.29,100.255,100.21,100.165,100.115,100.07,100.015,99.96,99.9,99.84,99.77,99.7,99.625,99.55,99.47,99.395,99.32
2017-08-30,100.33,100.325,100.315,100.29,100.255,100.21,100.165,100.115,100.065,100.01,99.955,99.89,99.825,99.75,99.68,99.605,99.53,99.45,99.37,99.29
2017-08-31,100.33,100.325,100.315,100.295,100.26,100.215,100.17,100.12,100.07,100.01,99.955,99.895,99.83,99.755,99.685,99.61,99.535,99.46,99.385,99.305
2017-09-01,100.33,100.325,100.315,100.295,100.26,100.22,100.17,100.115,100.065,100.005,99.95,99.885,99.82,99.745,99.675,99.6,99.52,99.44,99.365,99.285
2017-09-04,100.325,100.325,100.315,100.295,100.265,100.225,100.175,100.125,100.075,100.02,99.965,99.905,99.84,99.765,99.695,99.62,99.54,99.46,99.385,99.305
2017-09-05,100.325,100.325,100.32,100.305,100.275,100.24,100.2,100.15,100.105,100.055,100.0,99.94,99.875,99.805,99.735,99.66,99.58,99.5,99.425,99.345
2017-09-06,100.325,100.325,100.315,100.295,100.265,100.225,100.18,100.13,100.085,100.03,99.975,99.915,99.85,99.78,99.71,99.635,99.56,99.48,99.405,99.325
2017-09-07,100.33,100.325,100.32,100.305,100.28,100.245,100.2,100.15,100.105,100.05,99.995,99.935,99.87,99.8,99.73,99.66,99.585,99.505,99.43,99.35
2017-09-08,100.33,100.325,100.32,100.305,100.28,100.24,100.195,100.145,100.1,100.045,99.985,99.925,99.86,99.785,99.715,99.64,99.565,99.485,99.41,99.335
2017-09-11,100.335,100.33,100.32,100.305,100.275,100.235,100.19,100.14,100.085,100.03,99.975,99.91,99.845,99.77,99.7,99.625,99.545,99.465,99.39,99.31
2017-09-12,100.33,100.325,100.315,100.295,100.265,100.22,100.17,100.115,100.06,100.0,99.94,99.87,99.8,99.72,99.645,99.57,99.49,99.405,99.325,99.245
2017-09-13,100.33,100.325,100.315,100.295,100.265,100.22,100.17,100.11,100.055,99.995,99.935,99.865,99.795,99.715,99.64,99.565,99.485,99.4,99.32,99.24
2017-09-14,100.33,100.325,100.315,100.295,100.26,100.215,100.165,100.105,100.045,99.985,99.925,99.855,99.785,99.705,99.63,99.555,99.475,99.39,99.305,99.22
2017-09-15,100.33,100.32,100.305,100.285,100.25,100.2,100.14,100.075,100.01,99.945,99.88,99.81,99.735,99.65,99.575,99.5,99.42,99.34,99.26,99.18
2017-09-18,100.329,100.32,100.305,100.285,100.25,100.2,100.14,100.075,100.01,99.94,99.875,99.8,99.725,99.645,99.57,99.49,99.41,99.33,99.25,99.175
2017-09-19,100.325,100.31,100.29,100.255,100.205,100.145,100.08,100.015,99.95,99.885,99.81,99.735,99.655,99.58,99.505,99.425,99.345,99.27,99.195,99.115
2017-09-20,100.32,100.31,100.29,100.255,100.21,100.155,100.09,100.03,99.965,99.9,99.83,99.755,99.675,99.6,99.525,99.445,99.365,99.285,99.21,99.13
2017-09-21,100.32,100.305,100.285,100.25,100.205,100.14,100.075,100.01,99.94,99.875,99.8,99.725,99.645,99.57,99.49,99.41,99.325,99.245,99.17,99.09
2017-09-22,100.32,100.305,100.285,100.25,100.2,100.135,100.07,100.005,99.935,99.865,99.79,99.715,99.635,99.56,99.485,99.405,99.325,99.25,99.175,99.095
2017-09-25,100.325,100.31,100.295,100.26,100.215,100.16,100.095,100.035,99.97,99.905,99.84,99.765,99.69,99.615,99.54,99.46,99.38,99.305,99.23,99.15
2017-09-26,100.32,100.31,100.29,100.255,100.21,100.15,100.09,100.03,99.965,99.9,99.83,99.76,99.685,99.61,99.535,99.455,99.375,99.295,99.22,99.145
2017-09-27,100.325,100.31,100.29,100.255,100.205,100.14,100.075,100.01,99.94,99.875,99.805,99.73,99.65,99.57,99.495,99.41,99.325,99.245,99.17,99.09
2017-09-28,100.325,100.31,100.29,100.255,100.2,100.135,100.065,100.0,99.93,99.865,99.79,99.715,99.635,99.555,99.475,99.39,99.305,99.225,99.145,99.065
2017-09-29,100.325,100.31,100.29,100.255,100.205,100.14,100.075,100.01,99.94,99.87,99.8,99.725,99.645,99.565,99.485,99.4,99.315,99.235,99.155,99.075
2017-10-02,100.32,100.31,100.29,100.255,100.205,100.145,100.08,100.015,99.945,99.88,99.805,99.73,99.65,99.57,99.49,99.41,99.325,99.245,99.165,99.085
2017-10-03,100.32,100.305,100.285,100.255,100.205,100.14,100.075,100.01,99.945,99.875,99.8,99.725,99.645,99.565,99.485,99.4,99.315,99.23,99.15,99.07
2017-10-04,100.325,100.31,100.29,100.255,100.21,100.145,100.08,100.015,99.945,99.88,99.805,99.73,99.65,99.57,99.49,99.41,99.325,99.245,99.165,99.085
2017-10-05,100.32,100.305,100.285,100.255,100.205,100.145,100.075,100.01,99.94,99.875,99.8,99.725,99.645,99.57,99.49,99.41,99.325,99.245,99.17,99.09
2017-10-06,100.32,100.305,100.285,100.255,100.205,100.14,100.07,100.0,99.93,99.86,99.785,99.71,99.63,99.555,99.475,99.4,99.32,99.245,99.17,99.09
2017-10-09,100.32,100.305,100.29,100.26,100.215,100.15,100.085,100.015,99.945,99.875,99.805,99.73,99.65,99.575,99.5,99.425,99.35,99.275,99.2,99.12
2017-10-10,100.32,100.305,100.29,100.26,100.215,100.155,100.085,100.02,99.95,99.88,99.805,99.73,99.65,99.575,99.5,99.425,99.35,99.275,99.2,99.12
2017-10-11,100.325,100.31,100.29,100.26,100.215,100.155,100.085,100.015,99.94,99.87,99.795,99.715,99.635,99.56,99.48,99.405,99.33,99.255,99.18,99.1
2017-10-12,100.325,100.31,100.295,100.265,100.215,100.155,100.09,100.025,99.955,99.885,99.81,99.735,99.655,99.58,99.5,99.425,99.35,99.275,99.205,99.13
2017-10-13,100.325,100.315,100.3,100.275,100.23,100.175,100.11,100.045,99.98,99.91,99.84,99.765,99.685,99.61,99.535,99.46,99.38,99.305,99.235,99.16
2017-10-16,100.325,100.315,100.305,100.285,100.245,100.19,100.13,100.07,100.0,99.935,99.865,99.79,99.715,99.64,99.565,99.49,99.415,99.34,99.265,99.185
2017-10-17,100.325,100.315,100.305,100.285,100.245,100.19,100.13,100.07,100.005,99.94,99.87,99.8,99.725,99.655,99.58,99.51,99.435,99.36,99.285,99.205
2017-10-18,100.32,100.315,100.305,100.28,100.24,100.185,100.12,100.055,99.985,99.92,99.85,99.775,99.695,99.62,99.545,99.47,99.395,99.32,99.245,99.17
2017-10-19,100.32,100.315,100.305,100.28,100.24,100.185,100.12,100.055,99.985,99.92,99.85,99.775,99.695,99.625,99.55,99.475,99.4,99.325,99.25,99.175
2017-10-20,100.325,100.32,100.305,100.28,100.235,100.175,100.105,100.035,99.96,99.89,99.81,99.73,99.645,99.57,99.49,99.41,99.33,99.25,99.175,99.095
2017-10-23,100.325,100.32,100.31,100.285,100.245,100.185,100.12,100.05,99.98,99.91,99.83,99.75,99.67,99.59,99.51,99.435,99.355,99.28,99.2,99.12
2017-10-24,100.32,100.315,100.3,100.275,100.23,100.17,100.1,100.03,99.955,99.885,99.805,99.725,99.64,99.56,99.48,99.4,99.32,99.24,99.16,99.08
2017-10-25,100.325,100.315,100.3,100.275,100.23,100.165,100.095,100.025,99.95,99.875,99.795,99.715,99.63,99.55,99.47,99.39,99.31,99.23,99.15,99.07
2017-10-26,100.33,100.32,100.315,100.295,100.25,100.195,100.125,100.055,99.975,99.9,99.82,99.74,99.655,99.575,99.5,99.42,99.345,99.27,99.19,99.11
2017-10-27,100.33,100.32,100.315,100.3,100.26,100.205,100.145,100.075,100.0,99.93,99.855,99.775,99.695,99.615,99.54,99.465,99.39,99.315,99.24,99.16
2017-10-30,100.325,100.32,100.315,100.3,100.265,100.21,100.15,100.085,100.015,99.945,99.87,99.79,99.71,99.635,99.56,99.49,99.415,99.345,99.27,99.19
2017-10-31,100.33,100.325,100.315,100.3,100.27,100.215,100.155,100.09,100.015,99.945,99.87,99.795,99.715,99.64,99.565,99.495,99.42,99.35,99.275,99.195
2017-11-01,100.33,100.325,100.315,100.3,100.27,100.215,100.15,100.085,100.01,99.94,99.865,99.79,99.71,99.635,99.56,99.485,99.41,99.34,99.265,99.185
2017-11-02,100.325,100.32,100.315,100.3,100.27,100.22,100.16,100.095,100.02,99.95,99.875,99.795,99.715,99.64,99.57,99.495,99.42,99.35,99.275,99.2
2017-11-03,100.33,100.32,100.315,100.305,100.275,100.22,100.16,100.095,100.02,99.95,99.875,99.795,99.715,99.64,99.565,99.495,99.42,99.35,99.28,99.205
2017-11-06,100.33,100.325,100.32,100.31,100.28,100.23,100.17,100.105,100.035,99.965,99.89,99.815,99.735,99.66,99.585,99.515,99.44,99.37,99.295,99.22
2017-11-07,100.325,100.32,100.315,100.305,100.28,100.225,100.165,100.105,100.035,99.97,99.895,99.82,99.74,99.665,99.59,99.52,99.445,99.375,99.3,99.225
2017-11-08,100.33,100.32,100.315,100.305,100.28,100.23,100.17,100.11,100.04,99.975,99.9,99.825,99.75,99.675,99.6,99.53,99.455,99.385,99.31,99.235
2017-11-09,100.33,100.325,100.315,100.305,100.275,100.22,100.16,100.095,100.02,99.95,99.875,99.795,99.71,99.635,99.555,99.48,99.405,99.335,99.26,99.185
2017-11-10,100.325,100.32,100.315,100.305,100.275,100.22,100.155,100.085,100.01,99.94,99.86,99.78,99.695,99.615,99.535,99.455,99.375,99.3,99.225,99.15
2017-11-13,100.325,100.32,100.31,100.3,100.275,100.215,100.15,100.08,100.005,99.935,99.855,99.775,99.69,99.61,99.53,99.455,99.375,99.3,99.225,99.145
2017-11-14,100.33,100.32,100.315,100.305,100.275,100.22,100.155,100.085,100.01,99.94,99.86,99.78,99.7,99.62,99.545,99.47,99.39,99.315,99.24,99.165
2017-11-15,100.33,100.32,100.315,100.305,100.275,100.22,100.155,100.09,100.015,99.945,99.87,99.79,99.71,99.63,99.555,99.48,99.405,99.335,99.26,99.18
2017-11-16,100.33,100.32,100.315,100.305,100.275,100.22,100.155,100.09,100.015,99.945,99.87,99.79,99.71,99.635,99.56,99.49,99.415,99.345,99.27,99.19
2017-11-17,100.33,100.32,100.315,100.305,100.275,100.22,100.155,100.09,100.02,99.95,99.875,99.795,99.715,99.64,99.565,99.495,99.42,99.35,99.275,99.2
2017-11-20,100.33,100.32,100.315,100.3,100.275,100.22,100.155,100.09,100.02,99.95,99.875,99.8,99.72,99.645,99.57,99.5,99.425,99.355,99.28,99.205
2017-11-21,100.33,100.32,100.315,100.305,100.275,100.22,100.155,100.09,100.02,99.95,99.875,99.8,99.72,99.65,99.575,99.505,99.43,99.36,99.285,99.21
2017-11-22,100.325,100.32,100.31,100.295,100.265,100.205,100.14,100.075,100.0,99.93,99.855,99.78,99.7,99.625,99.555,99.485,99.415,99.345,99.275,99.2
2017-11-23,100.325,100.315,100.31,100.295,100.265,100.205,100.14,100.075,100.005,99.935,99.86,99.785,99.705,99.63,99.56,99.49,99.42,99.355,99.285,99.21
2017-11-24,100.325,100.315,100.31,100.295,100.26,100.2,100.135,100.065,99.99,99.92,99.845,99.77,99.69,99.615,99.545,99.475,99.405,99.34,99.27,99.2
2017-11-27,100.325,100.315,100.31,100.295,100.265,100.205,100.14,100.07,99.995,99.93,99.855,99.78,99.7,99.63,99.56,99.495,99.425,99.36,99.29,99.215
2017-11-28,100.325,100.315,100.31,100.295,100.265,100.205,100.14,100.07,99.995,99.93,99.855,99.78,99.7,99.63,99.56,99.49,99.42,99.355,99.285,99.21
2017-11-29,100.33,100.32,100.31,100.295,100.26,100.195,100.125,100.055,99.975,99.905,99.825,99.745,99.665,99.59,99.52,99.45,99.38,99.31,99.24,99.17
2017-11-30,100.325,100.315,100.305,100.295,100.26,100.195,100.13,100.06,99.98,99.91,99.83,99.75,99.67,99.595,99.525,99.46,99.39,99.325,99.255,99.18
2017-12-01,100.325,100.32,100.31,100.3,100.27,100.21,100.145,100.08,100.01,99.945,99.87,99.795,99.715,99.645,99.58,99.515,99.445,99.38,99.315,99.245
2017-12-04,100.32,100.315,100.31,100.3,100.27,100.21,100.145,100.08,100.005,99.935,99.865,99.785,99.705,99.63,99.56,99.495,99.43,99.37,99.305,99.24
2017-12-05,100.325,100.32,100.31,100.3,100.27,100.215,100.155,100.085,100.01,99.945,99.87,99.79,99.71,99.635,99.565,99.5,99.435,99.375,99.31,99.24
2017-12-06,100.325,100.32,100.315,100.305,100.28,100.22,100.16,100.095,100.02,99.955,99.88,99.805,99.725,99.655,99.585,99.525,99.46,99.4,99.34,99.275
2017-12-07,100.325,100.32,100.32,100.31,100.28,100.22,100.16,100.09,100.015,99.945,99.87,99.79,99.71,99.64,99.57,99.51,99.445,99.385,99.32,99.255
2017-12-08,100.32,100.32,100.315,100.305,100.275,100.22,100.155,100.08,100.005,99.935,99.86,99.78,99.695,99.625,99.555,99.49,99.425,99.365,99.3,99.235
2017-12-11,100.325,100.32,100.315,100.305,100.275,100.22,100.155,100.085,100.01,99.94,99.865,99.785,99.7,99.63,99.56,99.495,99.43,99.37,99.305,99.24
2017-12-12,100.33,100.325,100.315,100.3,100.27,100.21,100.145,100.07,99.995,99.92,99.845,99.765,99.68,99.61,99.54,99.47,99.405,99.345,99.28,99.215
2017-12-13,100.33,100.325,100.32,100.305,100.275,100.215,100.15,100.075,100.005,99.93,99.855,99.775,99.695,99.62,99.55,99.48,99.41,99.345,99.28,99.21
2017-12-14,100.33,100.325,100.32,100.305,100.275,100.215,100.15,100.075,100.0,99.93,99.855,99.775,99.69,99.62,99.55,99.48,99.415,99.35,99.285,99.215
2017-12-15,100.33,100.325,100.32,100.3,100.27,100.21,100.145,100.075,100.0,99.93,99.855,99.775,99.695,99.62,99.55,99.48,99.415,99.35,99.285,99.215
2017-12-18,100.329,100.325,100.315,100.3,100.27,100.21,100.14,100.065,99.99,99.92,99.845,99.77,99.685,99.615,99.545,99.48,99.415,99.35,99.285,99.215
2017-12-19,100.32,100.315,100.295,100.26,100.195,100.12,100.04,99.96,99.885,99.805,99.72,99.635,99.56,99.49,99.425,99.36,99.3,99.235,99.165,99.095
2017-12-20,100.325,100.315,100.29,100.25,100.18,100.1,100.015,99.925,99.84,99.755,99.665,99.575,99.5,99.43,99.36,99.295,99.23,99.165,99.095,99.03
2017-12-21,100.325,100.32,100.295,100.255,100.18,100.1,100.01,99.915,99.83,99.74,99.65,99.56,99.485,99.415,99.345,99.28,99.22,99.155,99.085,99.02
2017-12-22,100.325,100.315,100.29,100.25,100.175,100.09,99.995,99.9,99.81,99.72,99.635,99.545,99.475,99.41,99.345,99.28,99.215,99.15,99.085,99.02
2017-12-27,100.325,100.315,100.29,100.25,100.175,100.09,100.0,99.905,99.815,99.725,99.64,99.55,99.48,99.415,99.355,99.29,99.23,99.165,99.1,99.035
2017-12-28,100.32,100.31,100.285,100.245,100.17,100.085,99.995,99.9,99.81,99.725,99.64,99.55,99.48,99.41,99.345,99.28,99.22,99.16,99.095,99.03
2017-12-29,100.32,100.31,100.28,100.24,100.165,100.08,99.985,99.89,99.8,99.715,99.63,99.545,99.47,99.4,99.33,99.265,99.205,99.14,99.075,99.01
2018-01-02,100.325,100.315,100.285,100.25,100.175,100.09,99.995,99.905,99.815,99.73,99.645,99.56,99.48,99.405,99.335,99.265,99.2,99.135,99.07,99.005
2018-01-03,100.32,100.31,100.285,100.25,100.175,100.095,100.01,99.92,99.835,99.75,99.665,99.575,99.5,99.43,99.36,99.29,99.23,99.165,99.095,99.03
2018-01-04,100.32,100.31,100.285,100.245,100.175,100.09,100.005,99.915,99.83,99.745,99.66,99.575,99.5,99.425,99.355,99.285,99.22,99.155,99.085,99.02
2018-01-05,100.32,100.31,100.28,100.245,100.175,100.09,100.005,99.92,99.835,99.75,99.665,99.58,99.505,99.435,99.365,99.295,99.235,99.17,99.1,99.035
2018-01-08,100.325,100.315,100.29,100.255,100.185,100.105,100.02,99.935,99.855,99.77,99.685,99.6,99.525,99.455,99.385,99.315,99.255,99.19,99.12,99.055
2018-01-09,100.325,100.315,100.29,100.255,100.185,100.105,100.02,99.93,99.845,99.755,99.67,99.585,99.505,99.43,99.355,99.285,99.225,99.16,99.09,99.025
2018-01-10,100.32,100.31,100.285,100.25,100.175,100.095,100.005,99.915,99.825,99.735,99.65,99.56,99.48,99.4,99.325,99.255,99.19,99.12,99.05,98.985
2018-01-11,100.32,100.305,100.28,100.23,100.145,100.05,99.955,99.86,99.765,99.665,99.575,99.48,99.4,99.325,99.25,99.18,99.115,99.045,98.975,98.905
2018-01-12,100.32,100.305,100.275,100.225,100.135,100.035,99.935,99.835,99.735,99.635,99.54,99.445,99.365,99.29,99.22,99.155,99.095,99.04,98.98,98.92
2018-01-15,100.32,100.305,100.28,100.235,100.145,100.045,99.945,99.845,99.75,99.65,99.555,99.455,99.375,99.3,99.23,99.165,99.105,99.045,98.985,98.925
2018-01-16,100.32,100.31,100.28,100.235,100.145,100.05,99.955,99.855,99.76,99.665,99.575,99.48,99.4,99.325,99.255,99.19,99.13,99.07,99.01,98.95
2018-01-17,100.325,100.31,100.29,100.245,100.155,100.06,99.965,99.87,99.775,99.675,99.58,99.485,99.405,99.33,99.265,99.2,99.14,99.08,99.02,98.96
2018-01-18,100.32,100.31,100.295,100.245,100.155,100.06,99.96,99.86,99.765,99.665,99.57,99.47,99.39,99.315,99.245,99.175,99.115,99.055,98.99,98.93
2018-01-19,100.325,100.315,100.3,100.255,100.17,100.07,99.975,99.875,99.78,99.68,99.58,99.48,99.395,99.315,99.245,99.175,99.11,99.05,98.985,98.92
2018-01-22,100.32,100.31,100.295,100.255,100.165,100.07,99.97,99.87,99.775,99.675,99.58,99.48,99.395,99.32,99.245,99.175,99.11,99.045,98.98,98.915
2018-01-23,100.32,100.31,100.295,100.25,100.165,100.07,99.97,99.87,99.775,99.675,99.58,99.48,99.395,99.32,99.245,99.175,99.11,99.05,98.985,98.925
2018-01-24,100.325,100.315,100.3,100.255,100.165,100.065,99.96,99.86,99.76,99.655,99.56,99.46,99.37,99.285,99.21,99.135,99.07,99.01,98.95,98.89
2018-01-25,100.325,100.315,100.3,100.255,100.165,100.055,99.945,99.84,99.735,99.63,99.525,99.42,99.325,99.235,99.155,99.075,99.015,98.955,98.895,98.835
2018-01-26,100.32,100.31,100.295,100.25,100.16,100.045,99.925,99.81,99.7,99.585,99.475,99.365,99.27,99.18,99.095,99.01,98.95,98.895,98.845,98.8
2018-01-29,100.325,100.315,100.295,100.245,100.15,100.035,99.9,99.78,99.665,99.55,99.44,99.325,99.225,99.125,99.035,98.94,98.875,98.815,98.76,98.71
2018-01-30,100.32,100.315,100.3,100.25,100.16,100.05,99.925,99.805,99.69,99.58,99.47,99.355,99.255,99.155,99.06,98.97,98.905,98.845,98.79,98.74
2018-01-31,100.325,100.315,100.3,100.26,100.165,100.06,99.93,99.81,99.7,99.585,99.475,99.36,99.255,99.155,99.06,98.97,98.905,98.845,98.79,98.74
2018-02-01,100.325,100.315,100.305,100.265,100.18,100.07,99.945,99.825,99.71,99.595,99.485,99.37,99.265,99.165,99.07,98.975,98.91,98.85,98.79,98.735
2018-02-02,100.325,100.315,100.305,100.26,100.175,100.065,99.93,99.805,99.685,99.565,99.45,99.335,99.225,99.125,99.025,98.925,98.855,98.795,98.73,98.67
2018-02-05,100.325,100.315,100.305,100.265,100.175,100.07,99.94,99.82,99.705,99.585,99.47,99.355,99.245,99.14,99.04,98.94,98.87,98.805,98.74,98.68
2018-02-06,100.32,100.315,100.305,100.265,100.185,100.085,99.955,99.84,99.73,99.615,99.5,99.39,99.285,99.18,99.085,98.99,98.925,98.865,98.805,98.745
2018-02-07,100.325,100.315,100.31,100.27,100.185,100.08,99.95,99.83,99.71,99.59,99.475,99.36,99.255,99.15,99.05,98.955,98.89,98.825,98.755,98.69
2018-02-08,100.32,100.31,100.305,100.26,100.175,100.07,99.94,99.815,99.695,99.575,99.455,99.34,99.23,99.125,99.02,98.92,98.845,98.775,98.705,98.635
2018-02-09,100.32,100.31,100.305,100.26,100.18,100.075,99.95,99.83,99.71,99.59,99.475,99.36,99.245,99.135,99.025,98.92,98.845,98.775,98.705,98.635
2018-02-12,100.32,100.31,100.3,100.26,100.19,100.085,99.955,99.835,99.715,99.59,99.47,99.35,99.235,99.12,99.005,98.895,98.82,98.745,98.67,98.6
